gesture_id,Timestamp,Hand_Landmark,X,Y,Z,Delta_X,Delta_Y,Delta_Z
3,1690709500,2,0.44993186,0.409229934,0.006729124,0.000247866,-1.68E-05,-5.66E-05
3,1690709500,3,0.441250175,0.391005844,0.006812298,0.000255615,-0.000484169,0.000195811
3,1690709500,4,0.432676524,0.375154793,0.006948227,3.87E-05,-0.000545114,0.00051231
3,1690709500,5,0.44447118,0.400560528,0.008306371,-0.000272185,0.000439346,0.000544475
3,1690709500,6,0.429986417,0.364836514,0.004707842,-7.61E-05,0.000956833,0.000687914
3,1690709500,7,0.420009792,0.338932574,0.001458425,3.64E-06,0.00098893,0.000596526
3,1690709500,8,0.412254125,0.316985667,-0.000761133,-6.41E-05,0.001216501,0.000493567
3,1690709500,9,0.441883713,0.400538445,0.002674628,-0.000184536,0.000587702,0.000784235
3,1690709500,10,0.425343335,0.360632151,-0.000523624,0.000117272,0.001345128,0.000901579
3,1690709500,11,0.415217429,0.333337396,-0.003878707,0.00019142,0.001545578,0.000795373
3,1690709500,12,0.40728125,0.307781607,-0.00633667,9.12E-05,0.001655549,0.000701942
3,1690709500,13,0.43738094,0.404442757,-0.003486088,-1.27E-05,0.000491083,0.000957439
3,1690709500,14,0.422261328,0.36270535,-0.006373507,0.000385642,0.001048237,0.001071397
3,1690709500,15,0.413504899,0.335519791,-0.009435442,0.000602454,0.000961781,0.001026758
3,1690709500,16,0.406603038,0.312232316,-0.011641174,0.00068441,0.000930429,0.000989635
3,1690709500,17,0.431016117,0.411661327,-0.00953754,0.000216484,0.000255406,0.001080568
3,1690709500,18,0.421910942,0.37811318,-0.011781256,0.000341177,0.000562698,0.001109335
3,1690709500,19,0.415892243,0.356422007,-0.013220815,0.000456661,0.000671417,0.001029219
3,1690709500,20,0.410109669,0.337116808,-0.014400683,0.000593096,0.000741273,0.000978017
3,1690709501,0,0.46555227,0.474628806,8.34E-08,0.000409633,-0.000909835,-6.78E-10
3,1690709501,1,0.460718393,0.440771461,0.00454002,9.09E-05,0.001033068,-7.43E-05
3,1690709501,2,0.450275242,0.410917521,0.006655789,0.000343382,0.001687586,-7.33E-05
3,1690709501,3,0.441862494,0.392863929,0.006747209,0.000612319,0.001858085,-6.51E-05
3,1690709501,4,0.433467299,0.377188772,0.006882509,0.000790775,0.002033979,-6.57E-05
3,1690709501,5,0.444444984,0.399941266,0.008459253,-2.62E-05,-0.000619262,0.000152882
3,1690709501,6,0.43013671,0.36440134,0.00504865,0.000150293,-0.000435174,0.000340809
3,1690709501,7,0.420218706,0.338746578,0.001910843,0.000208914,-0.000185996,0.000452418
3,1690709501,8,0.412476063,0.317200273,-0.000245396,0.000221938,0.000214607,0.000515737
3,1690709501,9,0.44222194,0.399626255,0.002898162,0.000338227,-0.000912189,0.000223534
3,1690709501,10,0.426355124,0.359683007,-2.42E-06,0.001011789,-0.000949144,0.000521201
3,1690709501,11,0.416358232,0.332883626,-0.00328401,0.001140803,-0.00045377,0.000594697
3,1690709501,12,0.408433467,0.307914704,-0.005763342,0.001152217,0.000133097,0.000573328
3,1690709501,13,0.438098609,0.403288364,-0.003205182,0.00071767,-0.001154393,0.000280906
3,1690709501,14,0.423446149,0.361763716,-0.005703178,0.001184821,-0.000941634,0.000670329
3,1690709501,15,0.414608657,0.335310042,-0.008776381,0.001103759,-0.000209749,0.000659062
3,1690709501,16,0.407656431,0.312730968,-0.011112895,0.001053393,0.000498652,0.000528279
3,1690709501,17,0.432052404,0.410543203,-0.009232006,0.001036286,-0.001118124,0.000305534
3,1690709501,18,0.422976077,0.378049731,-0.011167454,0.001065135,-6.34E-05,0.000613802
3,1690709501,19,0.416956544,0.356994241,-0.012620313,0.001064301,0.000572234,0.000600502
3,1690709501,20,0.411344737,0.338255465,-0.013898871,0.001235068,0.001138657,0.000501812
3,1690709501,0,0.465737611,0.475453019,8.38E-08,0.000185341,0.000824213,3.59E-10
3,1690709501,1,0.461000472,0.441747725,0.004554602,0.000282079,0.000976264,1.46E-05
3,1690709501,2,0.450685024,0.412148058,0.006625523,0.000409782,0.001230538,-3.03E-05
3,1690709501,3,0.442239285,0.394418091,0.006689081,0.000376791,0.001554161,-5.81E-05
3,1690709501,4,0.433699101,0.379086912,0.006782876,0.000231802,0.00189814,-9.96E-05
3,1690709501,5,0.444701463,0.400495201,0.00844454,0.000256479,0.000553936,-1.47E-05
3,1690709501,6,0.430440247,0.365358293,0.004987576,0.000303537,0.000956953,-6.11E-05
3,1690709501,7,0.420529068,0.339732438,0.001735094,0.000310361,0.000985861,-0.000175748
3,1690709501,8,0.412806928,0.318126619,-0.000520393,0.000330865,0.000926346,-0.000274997
3,1690709501,9,0.442570597,0.40005511,0.002851065,0.000348657,0.000428855,-4.71E-05
3,1690709501,10,0.426398516,0.360371441,-9.89E-05,4.34E-05,0.000688434,-9.65E-05
3,1690709501,11,0.416486114,0.333583981,-0.003382762,0.000127882,0.000700355,-9.88E-05
3,1690709501,12,0.408689946,0.308541566,-0.005882019,0.000256479,0.000626862,-0.000118677
3,1690709501,13,0.438387215,0.403657228,-0.003299064,0.000288606,0.000368863,-9.39E-05
3,1690709501,14,0.423543066,0.362191319,-0.005911125,9.69E-05,0.000427604,-0.000207948
3,1690709501,15,0.414698362,0.335414231,-0.009016499,8.97E-05,0.000104189,-0.000240118
3,1690709501,16,0.407916844,0.312643468,-0.011348579,0.000260413,-8.75E-05,-0.000235684
3,1690709501,17,0.432128072,0.410850018,-0.009368743,7.57E-05,0.000306815,-0.000136737
3,1690709501,18,0.422824264,0.377987742,-0.011435836,-0.000151813,-6.20E-05,-0.000268382
3,1690709501,19,0.416774124,0.356495082,-0.012965024,-0.00018242,-0.000499159,-0.000344711
3,1690709501,20,0.411180317,0.337401688,-0.014285131,-0.000164419,-0.000853777,-0.00038626
3,1690709501,0,0.465719104,0.475168049,8.56E-08,-1.85E-05,-0.00028497,1.82E-09
3,1690709501,1,0.460843563,0.442413539,0.004271113,-0.000156909,0.000665814,-0.000283489
3,1690709501,2,0.450424641,0.412640542,0.006205519,-0.000260383,0.000492483,-0.000420005
3,1690709501,3,0.44215548,0.394900858,0.006222767,-8.38E-05,0.000482768,-0.000466314
3,1690709501,4,0.433763385,0.379371405,0.006324339,6.43E-05,0.000284493,-0.000458537
3,1690709501,5,0.444067091,0.400256097,0.008008004,-0.000634372,-0.000239104,-0.000436536
3,1690709501,6,0.429927677,0.364872932,0.00460591,-0.00051257,-0.000485361,-0.000381665
3,1690709501,7,0.420209378,0.339183092,0.001448512,-0.00031969,-0.000549346,-0.000286582
3,1690709501,8,0.412705719,0.317534506,-0.000736297,-0.000101209,-0.000592113,-0.000215904
3,1690709501,9,0.441993177,0.399859697,0.002593861,-0.00057742,-0.000195414,-0.000257204
3,1690709501,10,0.425890774,0.360084057,-0.00028037,-0.000507742,-0.000287384,-0.000181462
3,1690709501,11,0.416116297,0.333334833,-0.003484836,-0.000369817,-0.000249147,-0.000102074
3,1690709501,12,0.408461034,0.308326572,-0.005930102,-0.000228912,-0.000214994,-4.81E-05
3,1690709501,13,0.437952995,0.403406262,-0.003369026,-0.00043422,-0.000250965,-7.00E-05
3,1690709501,14,0.423064262,0.362014979,-0.005867646,-0.000478804,-0.00017634,4.35E-05
3,1690709501,15,0.414262712,0.335421622,-0.008915315,-0.00043565,7.39E-06,0.000101184
3,1690709501,16,0.407488912,0.312783211,-0.011234073,-0.000427932,0.000139743,0.000114506
3,1690709501,17,0.431968272,0.410320818,-0.009272287,-0.0001598,-0.0005292,9.65E-05
3,1690709501,18,0.422545701,0.377824754,-0.011228249,-0.000278562,-0.000162989,0.000207586
3,1690709501,19,0.416401446,0.356457978,-0.012723922,-0.000372678,-3.71E-05,0.000241103
3,1690709501,20,0.41072309,0.337401927,-0.014032263,-0.000457227,2.38E-07,0.000252868
3,1690709501,0,0.465837538,0.474043548,8.62E-08,0.000118434,-0.001124501,5.89E-10
3,1690709501,1,0.460875422,0.437139392,0.005588671,3.19E-05,-0.005274147,0.001317557
3,1690709501,2,0.449861765,0.407517642,0.007832456,-0.000562876,-0.0051229,0.001626938
3,1690709501,3,0.441105783,0.38896817,0.007945598,-0.001049697,-0.005932689,0.001722831
3,1690709501,4,0.432571948,0.373176008,0.007905251,-0.001191437,-0.006195396,0.001580912
3,1690709501,5,0.444180042,0.399979681,0.007642474,0.000112951,-0.000276417,-0.00036553
3,1690709501,6,0.429040551,0.363369316,0.004130092,-0.000887126,-0.001503617,-0.000475818
3,1690709501,7,0.419279337,0.337931454,0.001214915,-0.000930041,-0.001251638,-0.000233598
3,1690709501,8,0.411906868,0.316303045,-0.000727511,-0.000798851,-0.001231462,8.79E-06
3,1690709501,9,0.44203946,0.400631309,0.001656933,4.63E-05,0.000771612,-0.000936927
3,1690709501,10,0.424990267,0.359502465,-0.001428782,-0.000900507,-0.000581592,-0.001148412
3,1690709501,11,0.414891034,0.332451135,-0.004452437,-0.001225263,-0.000883698,-0.000967601
3,1690709501,12,0.407274485,0.307555735,-0.006716197,-0.00118655,-0.000770837,-0.000786095
3,1690709501,13,0.438143224,0.405444801,-0.004668685,0.000190228,0.002038538,-0.001299659
3,1690709501,14,0.422718555,0.362344146,-0.007365201,-0.000345707,0.000329167,-0.001497555
3,1690709501,15,0.413970768,0.335267305,-0.010318168,-0.000291944,-0.000154316,-0.001402853
3,1690709501,16,0.40745452,0.312513709,-0.012559357,-3.44E-05,-0.000269502,-0.001325284
3,1690709501,17,0.432513773,0.413697064,-0.010735785,0.000545502,0.003376245,-0.001463498
3,1690709501,18,0.422954082,0.37986353,-0.012972071,0.000408381,0.002038777,-0.001743821
3,1690709501,19,0.416958243,0.358129323,-0.014449337,0.000556797,0.001671344,-0.001725416
3,1690709501,20,0.411431789,0.339015543,-0.015714182,0.000708699,0.001613617,-0.001681918
3,1690709501,0,0.465338469,0.474428475,8.66E-08,-0.00049907,0.000384927,4.01E-10
3,1690709501,1,0.460079312,0.437433243,0.00569161,-0.000796109,0.000293851,0.000102939
3,1690709501,2,0.448841363,0.407488853,0.008021887,-0.001020402,-2.88E-05,0.000189431
3,1690709501,3,0.439882815,0.388036072,0.008251762,-0.001222968,-0.000932097,0.000306164
3,1690709501,4,0.431254417,0.372129649,0.008298706,-0.001317531,-0.00104636,0.000393455
3,1690709501,5,0.444087446,0.40018934,0.007467002,-9.26E-05,0.000209659,-0.000175472
3,1690709501,6,0.429109484,0.363481313,0.003998943,6.89E-05,0.000111997,-0.00013115
3,1690709501,7,0.419371814,0.338135779,0.001141655,9.25E-05,0.000204325,-7.33E-05
3,1690709501,8,0.411901355,0.316673905,-0.000761145,-5.51E-06,0.00037086,-3.36E-05
3,1690709501,9,0.442154974,0.400777817,0.001485799,0.000115514,0.000146508,-0.000171135
3,1690709501,10,0.425075233,0.359282106,-0.001628939,8.50E-05,-0.000220358,-0.000200157
3,1690709501,11,0.414846301,0.332214624,-0.00447755,-4.47E-05,-0.000236511,-2.51E-05
3,1690709501,12,0.407061875,0.307529867,-0.006605872,-0.00021261,-2.59E-05,0.000110325
3,1690709501,13,0.438333809,0.405810267,-0.004816476,0.000190586,0.000365466,-0.000147791
3,1690709501,14,0.423058361,0.362101167,-0.007559698,0.000339806,-0.000242978,-0.000194497
3,1690709501,15,0.414092749,0.334894001,-0.010357999,0.000121981,-0.000373304,-3.98E-05
3,1690709501,16,0.407412976,0.31228295,-0.012481174,-4.15E-05,-0.000230759,7.82E-05
3,1690709501,17,0.432500839,0.414547801,-0.010843168,-1.29E-05,0.000850737,-0.000107383
3,1690709501,18,0.423075765,0.380261034,-0.01318325,0.000121683,0.000397503,-0.000211179
3,1690709501,19,0.416995645,0.358278662,-0.014669275,3.74E-05,0.000149339,-0.000219937
3,1690709501,20,0.411325127,0.339198142,-0.015935186,-0.000106663,0.000182599,-0.000221005
3,1690709501,0,0.465620399,0.475478023,8.63E-08,0.00028193,0.001049548,-2.82E-10
3,1690709501,1,0.46125257,0.439299941,0.005349427,0.001173258,0.001866698,-0.000342183
3,1690709501,2,0.450077683,0.409116238,0.007460479,0.00123632,0.001627386,-0.000561408
3,1690709501,3,0.44093436,0.390288949,0.007529232,0.001051545,0.002252877,-0.00072253
3,1690709501,4,0.432093948,0.374701828,0.007487912,0.000839531,0.002572179,-0.000810794
3,1690709501,5,0.444196194,0.401128113,0.007132313,0.000108749,0.000938773,-0.000334689
3,1690709501,6,0.42901209,0.364422292,0.003595074,-9.74E-05,0.000940979,-0.000403869
3,1690709501,7,0.419136465,0.339110076,0.000755031,-0.000235349,0.000974298,-0.000386623
3,1690709501,8,0.411687344,0.317815393,-0.001105861,-0.00021401,0.001141489,-0.000344717
3,1690709501,9,0.441998839,0.401871771,0.001192228,-0.000156134,0.001093954,-0.00029357
3,1690709501,10,0.424514234,0.360573888,-0.002005474,-0.000560999,0.001291782,-0.000376535
3,1690709501,11,0.414208472,0.333665431,-0.004799162,-0.000637829,0.001450807,-0.000321612
3,1690709501,12,0.406471401,0.309038997,-0.006827475,-0.000590473,0.00150913,-0.000221603
3,1690709501,13,0.437877417,0.406863213,-0.005098882,-0.000456393,0.001052946,-0.000282405
3,1690709501,14,0.422201395,0.362902403,-0.007936661,-0.000856966,0.000801235,-0.000376963
3,1690709501,15,0.413339525,0.335670978,-0.010632665,-0.000753224,0.000776976,-0.000274666
3,1690709501,16,0.406765521,0.312831819,-0.012620864,-0.000647455,0.000548869,-0.000139689
3,1690709501,17,0.431888968,0.415400982,-0.011145207,-0.000611871,0.000853181,-0.000302039
3,1690709501,18,0.422327042,0.380543351,-0.013466666,-0.000748724,0.000282317,-0.000283416
3,1690709501,19,0.416277945,0.358375281,-0.014800843,-0.0007177,9.66E-05,-0.000131568
3,1690709501,20,0.410616666,0.338998497,-0.015909418,-0.000708461,-0.000199646,2.58E-05
3,1690709501,0,0.465254575,0.475590587,8.51E-08,-0.000365824,0.000112563,-1.17E-09
3,1690709501,1,0.461048394,0.439263582,0.005537355,-0.000204176,-3.64E-05,0.000187929
3,1690709501,2,0.450090498,0.409661472,0.007866011,1.28E-05,0.000545233,0.000405532
3,1690709501,3,0.441275358,0.391520023,0.008079341,0.000340998,0.001231074,0.000550109
3,1690709501,4,0.43260777,0.376254648,0.008123831,0.000513822,0.00155282,0.000635919
3,1690709501,5,0.444199026,0.400872529,0.007746084,2.83E-06,-0.000255585,0.00061377
3,1690709501,6,0.429242551,0.364658326,0.004312247,0.000230461,0.000236034,0.000717172
3,1690709501,7,0.419302851,0.339319527,0.001438057,0.000166386,0.000209451,0.000683026
3,1690709501,8,0.411684871,0.317984879,-0.000449238,-2.47E-06,0.000169486,0.000656624
3,1690709501,9,0.441853583,0.401393592,0.001779054,-0.000145257,-0.000478178,0.000586826
3,1690709501,10,0.4247289,0.36032021,-0.001190563,0.000214666,-0.000253677,0.000814911
3,1690709501,11,0.41439563,0.333475202,-0.004035379,0.000187159,-0.000190228,0.000763783
3,1690709501,12,0.406483352,0.308826119,-0.006135155,1.20E-05,-0.000212878,0.000692319
3,1690709501,13,0.437569857,0.406257331,-0.004542741,-0.00030756,-0.000605881,0.000556141
3,1690709501,14,0.422136366,0.363046825,-0.007156817,-6.50E-05,0.000144422,0.000779844
3,1690709501,15,0.41315034,0.336240888,-0.009904762,-0.000189185,0.00056991,0.000727903
3,1690709501,16,0.406304836,0.313634962,-0.011965129,-0.000460684,0.000803143,0.000655735
3,1690709501,17,0.431343853,0.414895833,-0.010618537,-0.000545114,-0.000505149,0.00052667
3,1690709501,18,0.421775043,0.380515248,-0.012782281,-0.000551999,-2.81E-05,0.000684385
3,1690709501,19,0.415713042,0.358781844,-0.014042378,-0.000564903,0.000406563,0.000758464
3,1690709501,20,0.409935772,0.339796722,-0.015101472,-0.000680894,0.000798225,0.000807947
3,1690709501,0,0.464911938,0.47539869,8.89E-08,-0.000342637,-0.000191897,3.80E-09
3,1690709501,1,0.460353196,0.439284533,0.005674845,-0.000695199,2.10E-05,0.000137489
3,1690709501,2,0.449305385,0.409873188,0.007869716,-0.000785112,0.000211716,3.70E-06
3,1690709501,3,0.440528423,0.39164564,0.007908823,-0.000746936,0.000125617,-0.000170518
3,1690709501,4,0.431966156,0.376150191,0.007788604,-0.000641614,-0.000104457,-0.000335227
3,1690709501,5,0.443769574,0.402047247,0.007425896,-0.000429451,0.001174718,-0.000320187
3,1690709501,6,0.428878367,0.365349591,0.00386941,-0.000364184,0.000691265,-0.000442836
3,1690709501,7,0.419096977,0.339694917,0.00100322,-0.000205874,0.00037539,-0.000434838
3,1690709501,8,0.411539525,0.317873389,-0.00088059,-0.000145346,-0.00011149,-0.000431352
3,1690709501,9,0.441444904,0.402165651,0.001326909,-0.000408679,0.000772059,-0.000452145
3,1690709501,10,0.424117982,0.360721052,-0.001883274,-0.000610918,0.000400841,-0.000692711
3,1690709501,11,0.41383794,0.333451509,-0.004669718,-0.000557691,-2.37E-05,-0.000634339
3,1690709501,12,0.406006634,0.308460653,-0.006691493,-0.000476718,-0.000365466,-0.000556338
3,1690709501,13,0.437000155,0.406808794,-0.00510473,-0.000569701,0.000551462,-0.00056199
3,1690709501,14,0.421180367,0.363503188,-0.007905014,-0.000955999,0.000456363,-0.000748197
3,1690709501,15,0.412083864,0.336455047,-0.010581309,-0.001066476,0.000214159,-0.000676547
3,1690709501,16,0.405112684,0.31364572,-0.012566065,-0.001192153,1.08E-05,-0.000600937
3,1690709501,17,0.430521697,0.415123343,-0.011268851,-0.000822157,0.000227511,-0.000650315
3,1690709501,18,0.420740366,0.380474806,-0.013556316,-0.001034677,-4.04E-05,-0.000774035
3,1690709501,19,0.414432257,0.358543128,-0.014840189,-0.001280785,-0.000238717,-0.000797811
3,1690709501,20,0.408308655,0.339372456,-0.015919041,-0.001627117,-0.000424266,-0.000817569
3,1690709501,0,0.464125782,0.475152165,8.24E-08,-0.000786155,-0.000246525,-6.50E-09
3,1690709501,1,0.459552586,0.43886444,0.005952145,-0.00080061,-0.000420094,0.0002773
3,1690709501,2,0.448495448,0.409354627,0.008319082,-0.000809938,-0.00051856,0.000449366
3,1690709501,3,0.439856499,0.390891612,0.008503535,-0.000671923,-0.000754029,0.000594712
3,1690709501,4,0.431318313,0.375299245,0.008485253,-0.000647843,-0.000850946,0.000696649
3,1690709501,5,0.44313693,0.40168944,0.007688201,-0.000632644,-0.000357807,0.000262305
3,1690709501,6,0.42849052,0.365661144,0.004231111,-0.000387847,0.000311553,0.000361701
3,1690709501,7,0.418685257,0.340627789,0.001419073,-0.000411719,0.000932872,0.000415854
3,1690709501,8,0.411116481,0.319442332,-0.000425719,-0.000423044,0.001568943,0.000454871
3,1690709501,9,0.440887809,0.401988,0.001486081,-0.000557095,-0.000177652,0.000159172
3,1690709501,10,0.42381227,0.360948116,-0.001551586,-0.000305712,0.000227064,0.000331688
3,1690709501,11,0.413487315,0.334157825,-0.004236199,-0.000350624,0.000706315,0.000433519
3,1690709501,12,0.40553984,0.309568405,-0.006217828,-0.000466794,0.001107752,0.000473665
3,1690709501,13,0.436600864,0.406738341,-0.005034522,-0.000399292,-7.05E-05,7.02E-05
3,1690709501,14,0.42093581,0.363617778,-0.007689432,-0.000244558,0.00011459,0.000215582
3,1690709501,15,0.411864132,0.337020814,-0.010282755,-0.000219733,0.000565767,0.000298554
3,1690709501,16,0.404891491,0.314598143,-0.012255466,-0.000221193,0.000952423,0.0003106
3,1690709501,17,0.430320054,0.4151133,-0.011270498,-0.000201643,-1.00E-05,-1.65E-06
3,1690709501,18,0.420497507,0.380812466,-0.01348602,-0.000242859,0.00033766,7.03E-05
3,1690709501,19,0.414236188,0.359040678,-0.01472827,-0.000196069,0.00049755,0.00011192
3,1690709501,20,0.408243924,0.339953661,-0.015806701,-6.47E-05,0.000581205,0.00011234
3,1690709501,0,0.464537024,0.475294769,8.80E-08,0.000411242,0.000142604,5.61E-09
3,1690709501,1,0.459901363,0.439444304,0.005823823,0.000348777,0.000579864,-0.000128322
3,1690709501,2,0.44846493,0.409929127,0.008079705,-3.05E-05,0.000574499,-0.000239377
3,1690709501,3,0.439576209,0.392572492,0.008169072,-0.000280291,0.001680881,-0.000334463
3,1690709501,4,0.430832148,0.377489477,0.008132505,-0.000486165,0.002190232,-0.000352748
3,1690709501,5,0.443036914,0.401516408,0.007620407,-0.000100017,-0.000173032,-6.78E-05
3,1690709501,6,0.427975535,0.365419,0.004202271,-0.000514984,-0.000242144,-2.88E-05
3,1690709501,7,0.418296129,0.340146005,0.001477556,-0.000389129,-0.000481784,5.85E-05
3,1690709501,8,0.410966069,0.318624109,-0.000272123,-0.000150412,-0.000818223,0.000153596
3,1690709501,9,0.44072637,0.401876986,0.00149623,-0.000161439,-0.000111014,1.01E-05
3,1690709501,10,0.423090339,0.361076146,-0.001530947,-0.000721931,0.000128031,2.06E-05
3,1690709501,11,0.412759513,0.334162593,-0.004147236,-0.000727803,4.77E-06,8.90E-05
3,1690709501,12,0.404925466,0.309474617,-0.006029047,-0.000614375,-9.38E-05,0.000188782
3,1690709501,13,0.436319917,0.406654328,-0.004957112,-0.000280946,-8.40E-05,7.74E-05
3,1690709501,14,0.419966787,0.363852561,-0.007544254,-0.000969023,0.000234783,0.000145178
3,1690709501,15,0.41076231,0.3371737,-0.010078015,-0.001101822,0.000152886,0.00020474
3,1690709501,16,0.403798223,0.31462115,-0.011947505,-0.001093268,2.30E-05,0.00030796
3,1690709501,17,0.429940343,0.41500625,-0.011137222,-0.000379711,-0.00010705,0.000133276
3,1690709501,18,0.419666976,0.380318373,-0.013168577,-0.000830531,-0.000494093,0.000317443
3,1690709501,19,0.413287908,0.358365893,-0.014316123,-0.00094828,-0.000674784,0.000412147
3,1690709501,20,0.407193869,0.339173108,-0.015295987,-0.001050055,-0.000780553,0.000510714
3,1690709501,0,0.464902073,0.476337373,8.69E-08,0.000365049,0.001042604,-1.16E-09
3,1690709501,1,0.459638059,0.441003203,0.005537016,-0.000263304,0.0015589,-0.000286807
3,1690709501,2,0.447839528,0.411522537,0.007797156,-0.000625402,0.001593411,-0.000282549
3,1690709501,3,0.438940614,0.394011885,0.007926452,-0.000635594,0.001439393,-0.00024262
3,1690709501,4,0.430228502,0.378914893,0.007964895,-0.000603646,0.001425415,-0.00016761
3,1690709501,5,0.442412853,0.402359277,0.007811098,-0.000624061,0.000842869,0.000190691
3,1690709501,6,0.427294672,0.366208762,0.004457761,-0.000680864,0.000789762,0.000255489
3,1690709501,7,0.417288721,0.341181546,0.001644824,-0.001007408,0.001035541,0.000167268
3,1690709501,8,0.409492701,0.32009837,-0.000208682,-0.001473367,0.001474261,6.34E-05
3,1690709501,9,0.440281928,0.40280357,0.001810177,-0.000444442,0.000926584,0.000313947
3,1690709501,10,0.42282784,0.361905068,-0.001119699,-0.000262499,0.000828922,0.000411248
3,1690709501,11,0.412384123,0.33544153,-0.003864332,-0.00037539,0.001278937,0.000282903
3,1690709501,12,0.404277712,0.311241448,-0.005870176,-0.000647753,0.001766831,0.00015887
3,1690709501,13,0.436115503,0.407680631,-0.004570383,-0.000204414,0.001026303,0.000386729
3,1690709501,14,0.42010951,0.364461899,-0.007050875,0.000142723,0.000609338,0.000493379
3,1690709501,15,0.410983324,0.337759614,-0.009718312,0.000221014,0.000585914,0.000359703
3,1690709501,16,0.404025018,0.315426826,-0.011722622,0.000226796,0.000805676,0.000224884
3,1690709501,17,0.42998147,0.416112602,-0.010724941,4.11E-05,0.001106352,0.000412281
3,1690709501,18,0.420133233,0.381444424,-0.012617415,0.000466257,0.001126051,0.000551162
3,1690709501,19,0.413978159,0.359554023,-0.013781527,0.000690252,0.001188129,0.000534596
3,1690709501,20,0.408145785,0.340490162,-0.01481453,0.000951916,0.001317054,0.000481457
3,1690709501,0,0.463713825,0.476763368,9.08E-08,-0.001188248,0.000425994,3.89E-09
3,1690709501,1,0.458773255,0.441515714,0.005123181,-0.000864804,0.000512511,-0.000413835
3,1690709501,2,0.447435945,0.411784172,0.007105118,-0.000403583,0.000261635,-0.000692038
3,1690709501,3,0.43859446,0.392848432,0.007079499,-0.000346154,-0.001163453,-0.000846953
3,1690709501,4,0.429875582,0.37717247,0.006951879,-0.000352919,-0.001742423,-0.001013016
3,1690709501,5,0.442045927,0.402478129,0.007101247,-0.000366926,0.000118852,-0.000709851
3,1690709501,6,0.426734388,0.36568597,0.00358746,-0.000560284,-0.000522792,-0.0008703
3,1690709501,7,0.41688171,0.340409309,0.00073159,-0.00040701,-0.000772238,-0.000913233
3,1690709501,8,0.409294039,0.319136024,-0.00113917,-0.000198662,-0.000962347,-0.000930489
3,1690709501,9,0.440152526,0.40294829,0.001333953,-0.000129402,0.00014472,-0.000476224
3,1690709501,10,0.422956556,0.361291736,-0.001692108,0.000128716,-0.000613332,-0.000572409
3,1690709501,11,0.412702203,0.334608287,-0.004520438,0.00031808,-0.000833243,-0.000656106
3,1690709501,12,0.404758334,0.310286492,-0.006636057,0.000480622,-0.000954956,-0.00076588
3,1690709501,13,0.436199814,0.407829702,-0.004813364,8.43E-05,0.000149071,-0.000242981
3,1690709501,14,0.420451075,0.364109665,-0.00737643,0.000341564,-0.000352234,-0.000325555
3,1690709501,15,0.411278069,0.337359369,-0.010103834,0.000294745,-0.000400245,-0.000385522
3,1690709501,16,0.404277086,0.315301836,-0.012180637,0.000252068,-0.000124991,-0.000458015
3,1690709501,17,0.430237263,0.416358888,-0.010751972,0.000255793,0.000246286,-2.70E-05
3,1690709501,18,0.420307428,0.382103235,-0.012671292,0.000174195,0.00065881,-5.39E-05
3,1690709501,19,0.414118707,0.360372752,-0.013886882,0.000140548,0.000818729,-0.000105355
3,1690709501,20,0.408354759,0.341576844,-0.014990268,0.000208974,0.001086682,-0.000175739
3,1690709501,0,0.463497639,0.475260168,8.37E-08,-0.000216186,-0.001503199,-7.08E-09
3,1690709501,1,0.458214939,0.440511644,0.005177552,-0.000558317,-0.00100407,5.44E-05
3,1690709501,2,0.44707036,0.410736233,0.007226015,-0.000365585,-0.001047939,0.000120897
3,1690709501,3,0.438377559,0.391881138,0.007273823,-0.000216901,-0.000967294,0.000194324
3,1690709501,4,0.429855585,0.375997186,0.007231858,-2.00E-05,-0.001175284,0.000279978
3,1690709501,5,0.441671908,0.401139528,0.007290826,-0.000374019,-0.001338601,0.000189579
3,1690709501,6,0.426601499,0.365064174,0.003916287,-0.000132889,-0.000621796,0.000328826
3,1690709501,7,0.41686511,0.340287656,0.001111831,-1.66E-05,-0.000121653,0.000380241
3,1690709501,8,0.409348786,0.319358855,-0.000757028,5.47E-05,0.000222832,0.000382142
3,1690709501,9,0.439732671,0.401873231,0.001534517,-0.000419855,-0.001075059,0.000200564
3,1690709501,10,0.422789574,0.36139062,-0.001395278,-0.000166982,9.89E-05,0.00029683
3,1690709501,11,0.412602752,0.335126221,-0.004223221,-9.95E-05,0.000517935,0.000297217
3,1690709501,12,0.40472129,0.311002731,-0.006359653,-3.70E-05,0.000716239,0.000276404
3,1690709501,13,0.435867012,0.40681383,-0.004594785,-0.000332803,-0.001015872,0.000218579
3,1690709501,14,0.420383722,0.364091396,-0.007094293,-6.74E-05,-1.83E-05,0.000282136
3,1690709501,15,0.411418051,0.337465972,-0.009825218,0.000139982,0.000106603,0.000278616
3,1690709501,16,0.404585481,0.315229475,-0.011926593,0.000308394,-7.24E-05,0.000254043
3,1690709501,17,0.430092543,0.415121228,-0.010511821,-0.00014472,-0.001237661,0.000240151
3,1690709501,18,0.420308828,0.38149491,-0.012466532,1.40E-06,-0.000608325,0.00020476
3,1690709501,19,0.414268404,0.359935045,-0.01372726,0.000149697,-0.000437707,0.000159622
3,1690709501,20,0.40874362,0.341114104,-0.014857971,0.000388861,-0.000462741,0.000132297
3,1690709501,0,0.463543773,0.472521603,8.13E-08,4.61E-05,-0.002738565,-2.40E-09
